case_name,dice,iou,precision,recall,tp,fp,fn,tn,gt_area,pred_area,fp_area_ratio,fn_area_ratio,num_gt_cc,num_pred_cc,mean_component_size,perimeter,boundary_to_area_ratio,thinness_score,fragmentation_ratio,mean_routing_entropy,cnn_expert_fraction,vit_expert_fraction,expert_hhi_concentration,mean_gs,cnn_expert_selections,vit_expert_selections,error_taxonomy,primary_error_category,performance_tier
IMG_2931_649_485,0.8765561922464954,0.7802403522071137,0.7968913829662053,0.973918286616977,12920,3293,346,297073,13266,16213,0.2031086165422808,0.0260817126488768,2,3,6633.0,3277,0.2470224634403739,0.1235112317201869,1.5,1.9999577968592963,0.296875,0.703125,0.0703125,0.5185437500000001,19,45,['high_quality'],high_quality,High_Dice (>75%)
IMG_2931_649_969,0.6247689451124072,0.4543010739118844,0.4547085188200044,0.998031489514229,1521,1824,3,310284,1524,3345,0.5452914798206278,0.0019685039370078,1,3,1524.0,436,0.2860892388451443,0.1430446194225721,3.0,1.9999448725926767,0.28125,0.71875,0.0791015625,0.5171812499999999,18,46,['over_segmentation'],over_segmentation,Low_Dice (<25%)
IMG_2941_1297_485,0.8582734390461627,0.751732917844297,0.7621369661081844,0.9821643092300488,10628,3317,193,299494,10821,13945,0.237863033345285,0.0178356898623047,1,1,10821.0,2685,0.2481286387579706,0.1240643193789853,1.0,1.999949296326566,0.3125,0.6875,0.07373046875,0.518725,20,44,['high_quality'],high_quality,Medium_Dice (25-75%)
IMG_2941_1297_969,0.7316756751483419,0.5768837361326472,0.5792536795854688,0.9929577445364676,5076,3687,36,304833,5112,8763,0.420746319753509,0.0070422535211267,2,1,2556.0,2222,0.4346635367762128,0.2173317683881064,0.5,1.99990396382246,0.25,0.75,0.0732421875,0.518975,16,48,['moderate_general_error'],moderate_general_error,Medium_Dice (25-75%)
IMG_2941_1945_485,0.864675195359373,0.7616104147685518,0.7704609591220957,0.9851411582925486,13923,4148,210,295351,14133,18071,0.2295390404515522,0.0148588410104011,1,1,14133.0,3879,0.2744640203778391,0.1372320101889195,1.0,1.999948840463158,0.21875,0.78125,0.0703125,0.516975,14,50,['high_quality'],high_quality,High_Dice (>75%)
IMG_2941_1_485,0.7272727266907228,0.5714285707099741,0.6028124162870624,0.9164985862918544,4544,2994,414,305680,4958,7538,0.3971875829132396,0.0835014118596208,3,3,1652.6666666666667,1490,0.3005244050020169,0.1502622025010084,1.0,1.999918791935526,0.25,0.75,0.0732421875,0.51795,16,48,['boundary_margin_error'],boundary_margin_error,Medium_Dice (25-75%)
IMG_2941_1_969,0.8549204981285258,0.746603617243411,0.7687016995605087,0.962923522785166,9947,2993,383,300309,10330,12940,0.2312982998454405,0.0370764762826718,3,2,3443.333333333333,2424,0.2346563407550823,0.1173281703775411,0.6666666666666666,1.9999502701654643,0.25,0.75,0.06787109375,0.5178499999999999,16,48,['high_quality'],high_quality,Medium_Dice (25-75%)
IMG_2941_649_969,0.8718788955042284,0.7728593074179975,0.7922708436093534,0.9692721937362222,12239,3209,388,297796,12627,15448,0.2077291558777835,0.030727805496159,1,1,12627.0,3828,0.303159895462105,0.1515799477310525,1.0,1.9999445382380387,0.21875,0.78125,0.0712890625,0.5173687499999999,14,50,['high_quality'],high_quality,High_Dice (>75%)
IMG_2942_1297_485,0.541546093107219,0.3713151924430554,0.3803716605439093,0.9397417484325852,4585,7469,294,301284,4879,12054,0.6196283391405343,0.0602582496413199,3,1,1626.3333333333333,2380,0.4878048780487805,0.2439024390243902,0.3333333333333333,1.9998818771786664,0.25,0.75,0.0791015625,0.5162875,16,48,"['thin_low_area_failure', 'over_segmentation']",thin_low_area_failure,Low_Dice (<25%)
IMG_2942_1945_485,0.4404583953018304,0.2824281147581669,0.2834111932917366,0.98786717436824,3094,7823,38,302677,3132,10917,0.7165888064486581,0.01213282247765,3,3,1044.0,1994,0.6366538952745849,0.3183269476372924,1.0,1.9998656786440767,0.296875,0.703125,0.0751953125,0.51710625,19,45,"['false_crack_high_fp', 'thin_low_area_failure', 'over_segmentation']",false_crack_high_fp,Low_Dice (<25%)
IMG_2942_1_485,0.6039317183681939,0.4325946848833807,0.4433586677132115,0.9468599015519616,4900,6152,275,302305,5175,11052,0.5566413318856316,0.0531400966183574,5,2,1035.0,3132,0.6052173913043478,0.3026086956521739,0.4,1.9999031314230755,0.296875,0.703125,0.07373046875,0.5169874999999999,19,45,"['over_segmentation', 'complex_topology']",over_segmentation,Low_Dice (<25%)
IMG_2942_649_485,0.3157894734562201,0.1874999998392489,0.1894983102075224,0.9467532426547478,2187,9354,123,301968,2310,11541,0.8105016896282817,0.0532467532467532,3,3,770.0,1534,0.664069264069264,0.332034632034632,1.0,1.999913106394862,0.234375,0.765625,0.07666015625,0.51641875,15,49,"['false_crack_high_fp', 'thin_low_area_failure', 'over_segmentation']",false_crack_high_fp,Low_Dice (<25%)
